1.000000000000000000e+00 3.103934457140236994e-07
1.229470452801227909e+00 5.227135181019038892e-04
1.458940905602455818e+00 7.280847445406685159e-02
1.688411358403683948e+00 1.882342116898716097e-02
1.917881811204911635e+00 1.399228200738471088e-02
2.147352264006139766e+00 1.280706370992181209e-01
2.376822716807367897e+00 4.557409682051154209e-02
2.606293169608595583e+00 1.137184968363774279e-01
2.835763622409823270e+00 6.824750792805601984e-02
3.065234075211051401e+00 3.458115050518605071e-02
3.294704528012279532e+00 6.777303483800332928e-02
3.524174980813507219e+00 8.595835086222371191e-02
3.753645433614735349e+00 6.919228088982190550e-02
3.983115886415963036e+00 3.898362175492312010e-02
4.212586339217191167e+00 5.611637023655393491e-02
4.442056792018418854e+00 1.139273834254037610e-01
4.671527244819646540e+00 2.041003129690302786e-01
4.900997697620875115e+00 2.716884867376694879e-01
5.130468150422102802e+00 2.355302615813569811e-01
5.359938603223330489e+00 2.095319036240457511e-01
5.589409056024559064e+00 2.389575432116966547e-01
5.818879508825786750e+00 2.854197041937578949e-01
6.048349961627014437e+00 2.847228852792338394e-01
6.277820414428242124e+00 3.096227328119528499e-01
6.507290867229470699e+00 2.855234541535129345e-01
6.736761320030698386e+00 2.642498136906458739e-01
6.966231772831926072e+00 2.755196134038584432e-01
7.195702225633154647e+00 2.761335295788575062e-01
7.425172678434382334e+00 2.799687752857742407e-01
7.654643131235610021e+00 2.888290235144459484e-01
7.884113584036837707e+00 2.639628343292307333e-01
8.113584036838066282e+00 2.334114829008382130e-01
8.343054489639293081e+00 2.292261079610477537e-01
8.572524942440521656e+00 2.393894965541872588e-01
8.801995395241750231e+00 2.499490956922571505e-01
9.031465848042977029e+00 2.683258072200156441e-01
9.260936300844205604e+00 2.957367947602847491e-01
9.490406753645434179e+00 3.156158212153151177e-01
9.719877206446660978e+00 3.359120812970517456e-01
9.949347659247889553e+00 3.751868110186910577e-01
1.017881811204911813e+01 4.258577230758198717e-01
1.040828856485034493e+01 4.645527410710720839e-01
1.063775901765157350e+01 4.844068652350385640e-01
1.086722947045280208e+01 4.935692022433820214e-01
1.109669992325402887e+01 4.970810451970427701e-01
1.132617037605525745e+01 5.006760315369825909e-01
1.155564082885648425e+01 5.126317936010966747e-01
1.178511128165771282e+01 5.315352316986476922e-01
1.201458173445894140e+01 5.455773241674982676e-01
1.224405218726016820e+01 5.442226470924520498e-01
1.247352264006139677e+01 5.279063197283921927e-01
1.270299309286262535e+01 5.068408920186656674e-01
1.293246354566385214e+01 4.876070673715112713e-01
1.316193399846508072e+01 4.734736853024996139e-01
1.339140445126630929e+01 4.693250357058303956e-01
1.362087490406753609e+01 4.790162172625590520e-01
1.385034535686876467e+01 4.997549247616469570e-01
1.407981580966999324e+01 5.206930565279427325e-01
1.430928626247122004e+01 5.304743629584495190e-01
1.453875671527244862e+01 5.261014881852741354e-01
1.476822716807367541e+01 5.157202924194235205e-01
1.499769762087490399e+01 5.101719155560155983e-01
1.522716807367613256e+01 5.118865866969100065e-01
1.545663852647735936e+01 5.172389874410421307e-01
1.568610897927858794e+01 5.235732605892216007e-01
1.591557943207981651e+01 5.312132596508719606e-01
1.614504988488104331e+01 5.424951695873603263e-01
1.637452033768227011e+01 5.590979998796534733e-01
1.660399079048350046e+01 5.797430902070885850e-01
1.683346124328472726e+01 6.007536642199449162e-01
1.706293169608595406e+01 6.190952376395130186e-01
1.729240214888718441e+01 6.343703759417483878e-01
1.752187260168841121e+01 6.478563612240190173e-01
1.775134305448963801e+01 6.605623797865129987e-01
1.798081350729086836e+01 6.727054352656524072e-01
1.821028396009209516e+01 6.843386555465713617e-01
1.843975441289332196e+01 6.956843948200235328e-01
1.866922486569455231e+01 7.061183169252012171e-01
1.889869531849577911e+01 7.132418784598748562e-01
1.912816577129700590e+01 7.143524101292380024e-01
1.935763622409823626e+01 7.085081914861782737e-01
1.958710667689946305e+01 6.967242189651892126e-01
1.981657712970068985e+01 6.807082945707946253e-01
2.004604758250192020e+01 6.616346041384034704e-01
2.027551803530314700e+01 6.397812755390002160e-01
2.050498848810437380e+01 6.152308360421960831e-01
2.073445894090560415e+01 5.890046365706622655e-01
2.096392939370683095e+01 5.633919577337608287e-01
2.119339984650805775e+01 5.410749938070997800e-01
2.142287029930928810e+01 5.239279567032100182e-01
2.165234075211051490e+01 5.123651594465125081e-01
2.188181120491174170e+01 5.055750447584081986e-01
2.211128165771296850e+01 5.025201749256802408e-01
2.234075211051419885e+01 5.026767616931194782e-01
2.257022256331542565e+01 5.056965091374150401e-01
2.279969301611665244e+01 5.106257835769414388e-01
2.302916346891788280e+01 5.157076184268332142e-01
2.325863392171910959e+01 5.189520824879088057e-01
2.348810437452033639e+01 5.188668363563664343e-01
2.371757482732156674e+01 5.147766530753534742e-01
2.394704528012279354e+01 5.068376048078938600e-01
2.417651573292402034e+01 4.960365462839207984e-01
2.440598618572525069e+01 4.840703352992286601e-01
2.463545663852647749e+01 4.729015198524239572e-01
2.486492709132770429e+01 4.641478531125949325e-01
2.509439754412893464e+01 4.586843526955723949e-01
2.532386799693016144e+01 4.565979176650756255e-01
2.555333844973138824e+01 4.573465437333580352e-01
2.578280890253261859e+01 4.599861305028025149e-01
2.601227935533384539e+01 4.634412056893490450e-01
2.624174980813507219e+01 4.667919470879904886e-01
2.647122026093630254e+01 4.694735742566420456e-01
2.670069071373752934e+01 4.712704382318841367e-01
2.693016116653875613e+01 4.721241148072801708e-01
2.715963161933998649e+01 4.719415181035561124e-01
2.738910207214121328e+01 4.705831495541967224e-01
2.761857252494244008e+01 4.680313328220921942e-01
2.784804297774366688e+01 4.645421050788534623e-01
2.807751343054489723e+01 4.605789329287988676e-01
2.830698388334612403e+01 4.565590970055168896e-01
2.853645433614735083e+01 4.526534048552288136e-01
2.876592478894858118e+01 4.488177578349286656e-01
2.899539524174980798e+01 4.449843888513395074e-01
2.922486569455103478e+01 4.411932420730116933e-01
2.945433614735226513e+01 4.375549901986536816e-01
2.968380660015349193e+01 4.341346420841539211e-01
2.991327705295471873e+01 4.308840011211626519e-01
3.014274750575594908e+01 4.276529359833686206e-01
3.037221795855717588e+01 4.242435202773668923e-01
3.060168841135840267e+01 4.204800726639617015e-01
3.083115886415963303e+01 4.162806118422447965e-01
3.106062931696085982e+01 4.117038512305154496e-01
3.129009976976208662e+01 4.069454120136391517e-01
3.151957022256331697e+01 4.022818336686337370e-01
3.174904067536454377e+01 3.979861976426250503e-01
3.197851112816577057e+01 3.942480631876999486e-01
3.220798158096700092e+01 3.911259350377074284e-01
3.243745203376822417e+01 3.885441510843933854e-01
3.266692248656945452e+01 3.863243595651166262e-01
3.289639293937068487e+01 3.842297940645815202e-01
3.312586339217190812e+01 3.820043776174670280e-01
3.335533384497313847e+01 3.794014896383301472e-01
3.358480429777436882e+01 3.762096693436507988e-01
3.381427475057559207e+01 3.722866025196596151e-01
