1.000000000000000000e+00 3.081936029184159067e-07
1.229470452801227909e+00 5.190089340729963068e-04
1.458940905602455818e+00 7.229248444302908971e-02
1.688411358403683948e+00 1.869284909852973395e-02
1.917881811204911635e+00 1.399687925109281174e-02
2.147352264006139766e+00 1.281993452387452659e-01
2.376822716807367897e+00 4.562583676071316902e-02
2.606293169608595583e+00 1.138661281993486873e-01
2.835763622409823270e+00 6.827566043103010240e-02
3.065234075211051401e+00 3.460126781032372284e-02
3.294704528012279532e+00 6.773768142532206327e-02
3.524174980813507219e+00 8.570540419200003979e-02
3.753645433614735349e+00 6.907388622829334357e-02
3.983115886415963036e+00 3.893108799865786784e-02
4.212586339217191167e+00 5.603814499709072749e-02
4.442056792018418854e+00 1.138594414843520086e-01
4.671527244819646540e+00 2.041397568604731150e-01
4.900997697620875115e+00 2.718322407912752148e-01
5.130468150422102802e+00 2.354863427776729412e-01
5.359938603223330489e+00 2.092290304914867505e-01
5.589409056024559064e+00 2.386196446930403670e-01
5.818879508825786750e+00 2.852779261283359125e-01
6.048349961627014437e+00 2.849387107825368526e-01
6.277820414428242124e+00 3.101830663823363921e-01
6.507290867229470699e+00 2.860423907507423924e-01
6.736761320030698386e+00 2.645623688813112384e-01
6.966231772831926072e+00 2.757151884242154960e-01
7.195702225633154647e+00 2.763196894452253916e-01
7.425172678434382334e+00 2.803431704753385767e-01
7.654643131235610021e+00 2.893985747912140583e-01
7.884113584036837707e+00 2.644752776994696575e-01
8.113584036838066282e+00 2.337695254692798708e-01
8.343054489639293081e+00 2.295147072891477458e-01
8.572524942440521656e+00 2.397849500961208857e-01
8.801995395241750231e+00 2.505404050737650157e-01
9.031465848042977029e+00 2.690237688952145656e-01
9.260936300844205604e+00 2.964994525091267374e-01
9.490406753645434179e+00 3.164355381719889393e-01
9.719877206446660978e+00 3.368251467903357055e-01
9.949347659247889553e+00 3.762908936313493213e-01
1.017881811204911813e+01 4.271592179403825296e-01
1.040828856485034493e+01 4.659075624487615253e-01
1.063775901765157350e+01 4.857168977761424644e-01
1.086722947045280208e+01 4.948675962239362791e-01
1.109669992325402887e+01 4.984213161405871007e-01
1.132617037605525745e+01 5.020241341083855335e-01
1.155564082885648425e+01 5.138960965305451323e-01
1.178511128165771282e+01 5.326364453527546727e-01
1.201458173445894140e+01 5.464018834541428671e-01
1.224405218726016820e+01 5.446954026896271284e-01
1.247352264006139677e+01 5.280691556055719937e-01
1.270299309286262535e+01 5.067818873673125557e-01
1.293246354566385214e+01 4.874051923967787081e-01
1.316193399846508072e+01 4.731799589833297071e-01
1.339140445126630929e+01 4.689527270947189130e-01
1.362087490406753609e+01 4.785650897016084926e-01
