0.008543	0.035600	0.020696	0.039871	0.031329	78.626592	0.055607	0.114511	0.0495043	436116	356017	839589
0.009719	0.143916	0.021568	0.139056	0.148775	1.219144	3.619288	0.182764	0.059727	435074	355248	837726
0.009974	0.015872	0.029721	0.010885	0.020859	1.314946	14.108535	0.107727	0.0322037	438560	355722	840037
0.016365	0.063848	0.023234	0.055665	0.072030	1.006384	17.626901	0.161927	0.0313253	431797	353819	833733
0.014065	0.066948	0.057933	0.073980	0.059915	93.824435	13.422405	0.376038	0.249468	430345	349665	825385
0.008927	0.032335	0.024585	0.027871	0.036798	2.004374	3.266207	0.232139	0.0722927	431963	353620	833434
0.012872	0.040893	0.033567	0.047329	0.034457	0.025575	0.043092	0.715534	0.670298	420987	345954	814697
0.013686	0.008881	0.027536	0.015724	0.002037	56.092407	60.773360	0.176903	0.0839827	439820	355638	840396
0.010913	0.073601	0.012011	0.068144	0.079057	1.021052	18.352840	0.266145	0.075118	434813	354699	836609
0.002198	0.027159	0.021540	0.026060	0.028259	0.686064	17.857843	0.170667	0.0526293	435005	356797	840573
0.007163	0.061444	0.007323	0.057863	0.065026	11.648303	1.491119	0.395467	0.082511	435972	356085	839654
0.013512	0.031848	0.044818	0.038604	0.025092	2.695718	0.082610	0.282173	0.0915903	434914	354785	836809
0.004910	0.051666	0.022438	0.054121	0.049211	2.073909	27.103346	0.0574	0.091162	437742	353381	835354
0.009504	0.043100	0.025891	0.038348	0.047852	3.103292	106.504630	0.11983	0.0523833	437283	356249	840497
0.015469	0.033329	0.021371	0.025594	0.041063	0.970574	98.876585	0.177273	0.108875	433814	356550	839622
0.024235	0.147939	0.037274	0.135822	0.160057	3.459880	15.043112	0.442966	0.043681	430634	355401	836171
0.019622	0.064197	0.062766	0.074008	0.054386	0.646944	2.122520	1.29829	0.617778	419827	350190	821958
0.019590	0.036691	0.018163	0.026896	0.046486	1.016809	0.278704	0.111069	0.058508	435176	356794	840640
0.023888	0.072760	0.049858	0.084705	0.060816	1155.711496	139.749438	0.178722	0.100925	457953	353509	843467
0.006740	0.028300	0.008236	0.031670	0.024930	2.971112	0.837780	0.363562	0.111375	435918	354980	837584
0.004368	0.011101	0.030654	0.013285	0.008916	1.063183	15.012310	0.150474	0.175473	431770	351643	829688
0.010001	0.039628	0.040913	0.044628	0.034628	0.555968	6.681353	0.337247	0.186528	433898	353708	834395
0.003622	0.028475	0.028171	0.030286	0.026664	0.133043	0.379426	0.0995173	0.114437	433625	354129	835063
0.013201	0.056710	0.061159	0.063311	0.050110	16.525117	11.026837	0.460576	0.173292	432327	355463	836993
0.009740	0.027958	0.033193	0.032828	0.023088	118.329332	2.626114	0.44559	0.138299	433906	354534	835925
0.403055	0.429874	0.062630	0.631402	0.228347	3.711918	2.923858	0.407309	0.161842	444050	357330	845185
0.002759	0.016251	0.023263	0.017630	0.014871	0.027513	0.017410	0.225297	0.0773327	432486	349014	825093
0.000075	0.038911	0.034160	0.038873	0.038948	4.413843	22.637843	0.12044	0.133497	440021	357406	843768
0.001521	0.036180	0.026415	0.036941	0.035420	94.377796	112.587273	0.18214	0.126623	437911	357378	842851
0.008551	0.044711	0.034942	0.040436	0.048986	0.550443	16.290052	0.536103	0.0376217	432794	356577	839246
0.009937	0.076348	0.030034	0.071380	0.081316	41.085255	136.922921	0.415518	0.132883	428079	350661	826343
0.003894	0.037501	0.032157	0.039448	0.035554	0.395176	14.128931	0.304864	0.105383	438395	355677	839892
0.019983	0.014622	0.062914	0.024613	0.004630	34.234907	1.560348	0.248556	0.156656	433961	353028	833158
0.005091	0.020401	0.026772	0.022947	0.017855	3.342973	0.844980	0.264869	0.131882	428024	348277	821904
0.000247	0.004223	0.021486	0.004099	0.004346	0.894812	0.598189	0.148825	0.102094	438352	357289	842865
0.013924	0.023244	0.032314	0.016282	0.030206	0.458238	19.546061	0.354733	0.0164743	433060	354120	834812
0.007685	0.014447	0.023252	0.018289	0.010604	1.274527	0.648273	0.376236	0.123005	436520	354939	837753
0.008301	0.021025	0.021140	0.016875	0.025176	0.701329	41.594374	0.129886	0.0243207	435786	356338	840047
0.012991	0.029638	0.025668	0.036134	0.023143	317.420027	114.370994	0.082885	0.050908	435332	357726	842427
0.006100	0.064701	0.028070	0.061652	0.067751	91.172100	9.673332	0.288237	0.106604	436978	356748	841297
0.007094	0.013216	0.007720	0.009669	0.016763	5.056774	0.533399	0.139895	0.0102623	438802	356107	840857
0.004361	0.016415	0.020830	0.014235	0.018596	16.038082	0.422015	0.158362	0.117886	433645	355782	838125
0.014644	0.016118	0.037608	0.008796	0.023439	4.317037	21.605559	0.398751	0.0786583	435431	356548	840289
0.007200	0.028288	0.025181	0.031888	0.024688	1.852008	8.031872	0.223792	0.0498043	433219	353446	833628
0.008892	0.021421	0.071261	0.016976	0.025867	0.860651	4.506827	0.765008	0.0874253	428422	351348	827758
0.004952	0.045950	0.022198	0.048426	0.043474	1.583241	1.922665	0.718657	0.534758	421846	344579	812491
0.012074	0.025101	0.031142	0.019065	0.031138	0.905604	34.896707	0.261269	0.135491	428646	351153	827493
0.007720	0.020426	0.026148	0.016566	0.024286	1.196371	32.498704	0.287083	0.0471273	434698	356255	839439
0.005630	0.015135	0.020380	0.012320	0.017950	17.784549	17.951063	0.583493	0.0682833	435751	357383	841966
0.009970	0.022079	0.046038	0.017094	0.027064	149.154371	25.115047	0.285022	0.204952	430188	352954	831466
0.009505	0.023829	0.073543	0.019076	0.028582	3.635149	4.477886	0.350855	0.160993	423606	349433	822211
0.007021	0.008796	0.020233	0.005285	0.012307	0.049422	0.677059	0.0958737	0.038817	437545	356504	841068
0.001612	0.130659	0.033957	0.131465	0.129853	0.516738	4.871008	0.162102	0.0274467	433574	356726	839843
0.007125	0.015966	0.021736	0.012404	0.019529	1.242748	34.355958	0.0203213	0.04044	431796	356376	838458
0.012117	0.023316	0.026617	0.017258	0.029375	4.241163	17.176931	0.0850097	0.051665	436232	354445	836710
0.007517	0.023256	0.007829	0.019498	0.027015	13.691111	5.555393	0.71378	0.161054	425470	349338	822790
0.005135	0.051140	0.020349	0.048572	0.053707	331.700772	20.249073	0.250733	0.106623	433242	355222	836926
0.011785	0.011336	0.026816	0.005444	0.017229	1.675144	0.652283	0.202747	0.083267	435997	354913	837486
0.010159	0.036699	0.032899	0.031619	0.041778	0.573126	30.267087	0.166933	0.0752683	438271	356351	841092
0.013086	0.040227	0.020704	0.033684	0.046770	0.716816	25.865796	0.268249	0.0434293	437816	356633	841431
0.015214	0.009300	0.033804	0.001693	0.016907	4.889147	4.331283	0.687199	0.184498	426741	350749	825952
0.016501	0.032727	0.013461	0.040977	0.024476	1.460527	0.391283	0.288481	0.09664	438705	356877	842245
0.012043	0.015796	0.033403	0.009774	0.021817	0.272999	2.068328	0.131009	0.073244	441770	358672	846822
0.017354	0.058777	0.056607	0.067453	0.050100	14.198396	5.659299	0.228107	0.120746	430358	348848	823921
0.009198	0.024756	0.035965	0.020157	0.029355	2.023533	36.308337	0.134783	0.054605	432670	352526	831697
0.013562	0.022909	0.030109	0.029690	0.016128	2.388357	1.024827	0.513469	0.0476507	438138	357611	843377
