       0.00050000000 -0.182914660849E+05
      -0.00500000000 -0.182919577388E+05
      -0.00450000000 -0.182919269513E+05
      -0.00400000000 -0.182918907533E+05
      -0.00350000000 -0.182918529712E+05
      -0.00300000000 -0.182918121029E+05
      -0.00250000000 -0.182917669617E+05
      -0.00200000000 -0.182917165886E+05
      -0.00150000000 -0.182916602130E+05
      -0.00100000000 -0.182916008574E+05
      -0.00050000000 -0.182915339080E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182913927238E+05
       0.00100000000 -0.182913141682E+05
       0.00150000000 -0.182912289858E+05
       0.00200000000 -0.182911409592E+05
       0.00250000000 -0.182910501997E+05
       0.00300000000 -0.182909553968E+05
       0.00350000000 -0.182908547176E+05
       0.00400000000 -0.182907500933E+05
       0.00450000000 -0.182906377049E+05
       0.00500000000 -0.182905242872E+05
      -0.00500000000 -0.182918281438E+05
      -0.00450000000 -0.182918139097E+05
      -0.00400000000 -0.182917938013E+05
      -0.00350000000 -0.182917681088E+05
      -0.00300000000 -0.182917384364E+05
      -0.00250000000 -0.182917049720E+05
      -0.00200000000 -0.182916668724E+05
      -0.00150000000 -0.182916238560E+05
      -0.00100000000 -0.182915755143E+05
      -0.00050000000 -0.182915228393E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182914043335E+05
       0.00100000000 -0.182913361835E+05
       0.00150000000 -0.182912663492E+05
       0.00200000000 -0.182911899824E+05
       0.00250000000 -0.182911066280E+05
       0.00300000000 -0.182910219338E+05
       0.00350000000 -0.182909307247E+05
       0.00400000000 -0.182908365537E+05
       0.00450000000 -0.182907378715E+05
       0.00500000000 -0.182906325978E+05
      -0.00500000000 -0.182919134893E+05
      -0.00450000000 -0.182918867690E+05
      -0.00400000000 -0.182918568486E+05
      -0.00350000000 -0.182918244428E+05
      -0.00300000000 -0.182917848231E+05
      -0.00250000000 -0.182917421660E+05
      -0.00200000000 -0.182916952110E+05
      -0.00150000000 -0.182916449617E+05
      -0.00100000000 -0.182915905482E+05
      -0.00050000000 -0.182915298679E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182913970437E+05
       0.00100000000 -0.182913244448E+05
       0.00150000000 -0.182912482716E+05
       0.00200000000 -0.182911664749E+05
       0.00250000000 -0.182910810478E+05
       0.00300000000 -0.182909920184E+05
       0.00350000000 -0.182908977253E+05
       0.00400000000 -0.182908030395E+05
       0.00450000000 -0.182907006730E+05
       0.00500000000 -0.182905971869E+05
      -0.00500000000 -0.182910730199E+05
      -0.00450000000 -0.182911348503E+05
      -0.00400000000 -0.182911927550E+05
      -0.00350000000 -0.182912433651E+05
      -0.00300000000 -0.182912890651E+05
      -0.00250000000 -0.182913321527E+05
      -0.00200000000 -0.182913684799E+05
      -0.00150000000 -0.182914007734E+05
      -0.00100000000 -0.182914278361E+05
      -0.00050000000 -0.182914502892E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182914753910E+05
       0.00100000000 -0.182914820572E+05
       0.00150000000 -0.182914827969E+05
       0.00200000000 -0.182914786677E+05
       0.00250000000 -0.182914676737E+05
       0.00300000000 -0.182914521198E+05
       0.00350000000 -0.182914327473E+05
       0.00400000000 -0.182914084960E+05
       0.00450000000 -0.182913782457E+05
       0.00500000000 -0.182913434971E+05
      -0.00500000000 -0.182910010588E+05
      -0.00450000000 -0.182910669800E+05
      -0.00400000000 -0.182911244190E+05
      -0.00350000000 -0.182911809805E+05
      -0.00300000000 -0.182912390452E+05
      -0.00250000000 -0.182912908347E+05
      -0.00200000000 -0.182913362215E+05
      -0.00150000000 -0.182913767422E+05
      -0.00100000000 -0.182914147144E+05
      -0.00050000000 -0.182914425563E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182914844851E+05
       0.00100000000 -0.182914966344E+05
       0.00150000000 -0.182915065972E+05
       0.00200000000 -0.182915091605E+05
       0.00250000000 -0.182915094197E+05
       0.00300000000 -0.182915039737E+05
       0.00350000000 -0.182914924355E+05
       0.00400000000 -0.182914755039E+05
       0.00450000000 -0.182914538592E+05
       0.00500000000 -0.182914251663E+05
      -0.00500000000 -0.182915272137E+05
      -0.00450000000 -0.182915437216E+05
      -0.00400000000 -0.182915528113E+05
      -0.00350000000 -0.182915595144E+05
      -0.00300000000 -0.182915600835E+05
      -0.00250000000 -0.182915555505E+05
      -0.00200000000 -0.182915471801E+05
      -0.00150000000 -0.182915353601E+05
      -0.00100000000 -0.182915162126E+05
      -0.00050000000 -0.182914926502E+05
       0.00000000000 -0.182914660849E+05
       0.00050000000 -0.182914349039E+05
       0.00100000000 -0.182913938309E+05
       0.00150000000 -0.182913516001E+05
       0.00200000000 -0.182913063616E+05
       0.00250000000 -0.182912552211E+05
       0.00300000000 -0.182911989522E+05
       0.00350000000 -0.182911368766E+05
       0.00400000000 -0.182910727569E+05
       0.00450000000 -0.182910003101E+05
       0.00500000000 -0.182909240718E+05
