 CELL_PARAMETERS

1008 atoms
3 atom types

0.0 23.3006801605 xlo xhi
0.0 23.3006801605 ylo yhi
0.0 23.3006801605 zlo zhi
0.0 0.0 0.0 xy xz yz 
69 1 3.0 -11.501947402954102 -9.669662475585938 -2.359457731246948 
70 1 3.0 -6.797322273254395 -2.957373142242432 -6.565133094787598 
71 1 3.0 -1.020577311515808 9.606996536254883 -6.122176647186279 
72 1 3.0 3.797727823257446 1.156097412109375 2.612478256225586 
73 1 3.0 -7.463723182678223 0.399466544389725 -4.960525512695312 
74 1 3.0 -3.424219131469727 4.537005424499512 -10.287380218505859 
75 1 3.0 -10.552722930908203 -6.080844402313232 10.878718376159668 
76 1 3.0 3.678620338439941 10.508444786071777 3.833169221878052 
77 1 3.0 3.338476657867432 10.101037979125977 -1.383961319923401 
78 1 3.0 10.761787414550781 11.221424102783203 0.218143180012703 
79 1 3.0 4.015370368957520 -9.792654037475586 -2.849619388580322 
80 1 3.0 10.109833717346191 0.649016797542572 -9.605461120605469 
81 1 3.0 -10.100228309631348 1.040941715240479 8.545352935791016 
82 1 3.0 1.801401138305664 -6.468756675720215 0.062206145375967 
83 1 3.0 -2.546382665634155 9.416291236877441 0.265140533447266 
84 1 3.0 1.886414408683777 -0.541408061981201 -10.452628135681152 
85 1 3.0 -7.838168144226074 -3.053271293640137 10.792657852172852 
86 1 3.0 -8.395195007324219 9.509653091430664 1.740945339202881 
87 1 3.0 7.678867340087891 8.239233970642090 8.006992340087891 
88 1 3.0 -2.782845258712769 1.828232765197754 -6.521043300628662 
89 1 3.0 -2.910602092742920 5.473936080932617 4.841170787811279 
90 1 3.0 9.686763763427734 -4.257847785949707 -8.609351158142090 
91 1 3.0 3.351327657699585 11.532755851745605 7.011272907257080 
92 1 3.0 3.610168457031250 1.584409713745117 -3.022954940795898 
93 1 3.0 -7.088586330413818 8.089586257934570 10.081486701965332 
94 1 3.0 -8.711598396301270 7.871412277221680 5.097520828247070 
95 1 3.0 -8.646395683288574 10.195114135742188 -10.476856231689453 
96 1 3.0 5.841428279876709 4.752297401428223 -9.585545539855957 
97 1 3.0 -2.098836183547974 -9.456464767456055 9.840195655822754 
98 1 3.0 10.576777458190918 -7.408294200897217 -0.040361344814301 
99 1 3.0 0.182433262467384 -7.065354824066162 9.911669731140137 
100 1 3.0 -7.083254814147949 8.076903343200684 -1.985260605812073 
101 1 3.0 4.077949047088623 -1.045690655708313 5.657406806945801 
102 1 3.0 6.700204849243164 2.083731412887573 11.185946464538574 
103 1 3.0 0.500196039676666 -9.873547554016113 7.281040668487549 
104 1 3.0 -10.280058860778809 0.994149565696716 -11.147983551025391 
105 1 3.0 7.304281234741211 11.160807609558105 -5.593483448028564 
106 1 3.0 -9.656021118164062 -1.848824739456177 -4.206580162048340 
107 1 3.0 -5.209604740142822 -4.882097244262695 10.169724464416504 
108 1 3.0 -1.660448789596558 6.219271659851074 -4.372406482696533 
109 1 3.0 -10.451726913452148 8.123418807983398 -8.056097984313965 
110 1 3.0 -1.140312552452087 6.322544574737549 10.821162223815918 
111 1 3.0 -1.700513243675232 7.781147956848145 -9.317610740661621 
112 1 3.0 7.590273380279541 -7.541471004486084 3.972079277038574 
113 1 3.0 11.150527000427246 0.564793109893799 -4.719459056854248 
114 1 3.0 11.338600158691406 8.930060386657715 -4.377219200134277 
115 1 3.0 6.733018398284912 3.520250558853149 -3.075660228729248 
116 1 3.0 -7.962289810180664 -7.664166450500488 4.213443279266357 
117 1 3.0 -2.288411140441895 -3.835262775421143 7.635050773620605 
118 1 3.0 -3.163438320159912 9.127505302429199 6.298487663269043 
119 1 3.0 3.511235237121582 -6.935129165649414 -11.634866714477539 
120 1 3.0 11.172432899475098 9.620060920715332 8.673003196716309 
121 1 3.0 9.860569000244141 4.119913101196289 -5.648148536682129 
122 1 3.0 -6.600384235382080 11.247001647949219 -3.962018728256226 
123 1 3.0 11.501811027526855 4.257710933685303 8.986184120178223 
124 1 3.0 7.557437896728516 -11.474967002868652 8.668128967285156 
125 1 3.0 -7.182768344879150 0.613851130008698 11.121743202209473 
126 1 3.0 -9.886404037475586 1.446445822715759 3.099654197692871 
127 1 3.0 -10.665358543395996 2.709721326828003 -7.583172321319580 
128 1 3.0 -3.067930459976196 -0.027312150225043 7.356590747833252 
129 1 3.0 2.647519350051880 -6.254593372344971 7.055569171905518 
130 1 3.0 -3.886868715286255 -4.353579044342041 -7.984610080718994 
131 1 3.0 -3.663491725921631 6.286038875579834 -1.454081416130066 
132 1 3.0 4.895162105560303 -7.761539459228516 1.373424530029297 
133 1 3.0 -5.432852268218994 7.500527381896973 -9.687863349914551 
134 1 3.0 -7.897625923156738 0.305035203695297 -8.485818862915039 
135 1 3.0 7.290431976318359 9.580206871032715 -8.910865783691406 
136 1 3.0 -8.287837982177734 -8.831748008728027 8.894190788269043 
137 1 3.0 -1.598564863204956 -4.068185329437256 -3.632897138595581 
138 1 3.0 -7.317651271820068 -0.824738383293152 1.671107888221741 
139 1 3.0 -5.135064601898193 -10.827613830566406 8.195475578308105 
140 1 3.0 -4.489102363586426 3.731863737106323 -3.817557334899902 
141 1 3.0 8.512036323547363 -9.054749488830566 -10.601801872253418 
142 1 3.0 1.587998390197754 8.321081161499023 1.427292346954346 
143 1 3.0 0.248050838708878 1.743522882461548 3.920644283294678 
144 1 3.0 8.723594665527344 10.996345520019531 -2.372133731842041 
145 1 3.0 7.339344024658203 -9.165652275085449 -0.836272478103638 
146 1 3.0 -11.319792747497559 -2.635872125625610 -11.308014869689941 
147 1 3.0 -1.930291414260864 1.158223509788513 10.555908203125000 
148 1 3.0 5.692722797393799 0.862244725227356 -0.486948400735855 
149 1 3.0 -4.754605770111084 -4.716474533081055 -2.668316364288330 
150 1 3.0 6.521623611450195 -2.444218873977661 -1.469374418258667 
151 1 3.0 9.573657035827637 10.891038894653320 -11.443954467773438 
152 1 3.0 1.067520737648010 -3.031004667282104 -1.147137165069580 
153 1 3.0 -1.399199128150940 -2.792790889739990 1.774636387825012 
154 1 3.0 5.149511814117432 6.956418991088867 -6.709802627563477 
155 1 3.0 9.373724937438965 -1.720650315284729 0.808783948421478 
156 1 3.0 -6.515163898468018 2.864037990570068 1.833889484405518 
157 1 3.0 5.952631473541260 1.836203813552856 7.565823078155518 
158 1 3.0 9.765871047973633 -0.098479829728603 10.207740783691406 
159 1 3.0 -7.647998332977295 6.031477451324463 2.112847089767456 
160 1 3.0 -3.523141145706177 4.348403453826904 9.041308403015137 
161 1 3.0 -6.792560577392578 0.628176033496857 5.043362140655518 
162 1 3.0 -3.497986316680908 9.277257919311523 9.856312751770020 
163 1 3.0 11.602438926696777 -7.312181472778320 -9.228586196899414 
164 1 3.0 -2.027231931686401 -4.880340099334717 -11.229073524475098 
165 1 3.0 7.673724174499512 3.975956201553345 0.302252411842346 
166 1 3.0 -7.585057258605957 10.699694633483887 -7.079854011535645 
167 1 3.0 -5.589479923248291 -8.527038574218750 -3.167158603668213 
168 1 3.0 8.166456222534180 -2.357395410537720 -10.361998558044434 
169 1 3.0 1.099433541297913 -8.879512786865234 -6.843422889709473 
170 1 3.0 -0.230864569544792 9.715223312377930 -2.530896425247192 
171 1 3.0 6.950951099395752 -5.804853916168213 8.975766181945801 
172 1 3.0 -8.614126205444336 7.432595252990723 -5.484930992126465 
173 1 3.0 3.455967426300049 -2.272150754928589 -3.381987571716309 
174 1 3.0 3.061078071594238 -5.738701820373535 3.645962238311768 
175 1 3.0 -11.287356376647949 -9.485815048217773 6.974572181701660 
176 1 3.0 -4.971433639526367 6.335356712341309 -6.204779624938965 
177 1 3.0 9.008872032165527 -4.965001106262207 1.801799297332764 
178 1 3.0 4.952301025390625 3.943184614181519 4.724640846252441 
179 1 3.0 6.128028869628906 -10.123147010803223 -7.897519588470459 
180 1 3.0 -11.114716529846191 4.581732749938965 -10.959490776062012 
181 1 3.0 -10.959543228149414 -1.883898019790649 -7.841814041137695 
182 1 3.0 2.350134134292603 -9.956874847412109 0.288800209760666 
183 1 3.0 4.009003162384033 8.016005516052246 8.128224372863770 
184 1 3.0 -3.747757434844971 -8.362179756164551 -10.338080406188965 
185 1 3.0 -7.273151397705078 -7.100247383117676 -10.993459701538086 
186 1 3.0 0.319576084613800 1.634698629379272 -4.405125617980957 
187 1 3.0 -5.293190002441406 -1.867786526679993 -10.190726280212402 
188 1 3.0 9.407060623168945 8.247939109802246 0.286236256361008 
189 1 3.0 9.526646614074707 6.243365287780762 -8.769535064697266 
190 1 3.0 2.465447425842285 -10.488912582397461 10.243000984191895 
191 1 3.0 -6.476335048675537 4.454520702362061 11.221567153930664 
192 1 3.0 10.515418052673340 10.638716697692871 -7.238892555236816 
193 1 3.0 -0.479062616825104 11.497564315795898 1.954453349113464 
194 1 3.0 2.330929994583130 7.198759555816650 -10.881352424621582 
195 1 3.0 -8.955987930297852 -8.345711708068848 -4.433150291442871 
196 1 3.0 5.810296535491943 -4.539572238922119 5.524541378021240 
197 1 3.0 -8.414810180664062 -4.814902305603027 -3.472679853439331 
198 1 3.0 7.547698497772217 2.096176624298096 -7.944352626800537 
199 1 3.0 8.898005485534668 -1.268014669418335 -6.710591793060303 
200 1 3.0 10.835656166076660 -4.000400066375732 -1.324177026748657 
201 1 3.0 -9.561719894409180 -11.015766143798828 4.340943813323975 
202 1 3.0 3.860440492630005 -3.712563753128052 -9.791890144348145 
203 1 3.0 8.474085807800293 2.938524007797241 3.759466171264648 
204 1 3.0 -8.471045494079590 -7.041296482086182 -0.410220533609390 
205 1 3.0 -6.749001979827881 2.521797657012939 8.289071083068848 
206 1 3.0 10.266760826110840 5.778447628021240 2.112040758132935 
207 1 3.0 -6.429099559783936 -6.457897663116455 -7.470785617828369 
208 1 3.0 -2.248384475708008 -10.465943336486816 -8.073290824890137 
209 1 3.0 -0.044042330235243 -8.171396255493164 2.477185487747192 
210 1 3.0 5.396018028259277 -0.450694143772125 -5.943260669708252 
211 1 3.0 5.863350391387939 7.873932838439941 11.443193435668945 
212 1 3.0 -4.170236587524414 -0.982951402664185 3.388105392456055 
213 1 3.0 2.193799972534180 5.632686614990234 6.481607913970947 
214 1 3.0 6.165254592895508 -10.368321418762207 5.489714145660400 
215 1 3.0 -1.594898581504822 10.937362670898438 -11.071266174316406 
216 1 3.0 6.430109977722168 9.253615379333496 1.838637351989746 
217 1 3.0 -2.304844617843628 -1.046925663948059 -7.945406436920166 
218 1 3.0 4.932464122772217 3.257593393325806 -6.149629116058350 
219 1 3.0 7.122553348541260 -6.139829158782959 -6.702774047851562 
220 1 3.0 -6.477190971374512 -1.346446871757507 7.953855037689209 
221 1 3.0 -1.027562618255615 8.200149536132812 3.495161294937134 
222 1 3.0 -1.966609358787537 -7.446279048919678 6.701291561126709 
223 2 -1.2 -5.202960491180420 -1.235280156135559 1.662264704704285 
224 2 -1.2 -9.125665664672852 8.441457748413086 -1.386057853698730 
225 2 -1.2 10.282872200012207 9.505343437194824 4.611889362335205 
226 2 -1.2 6.406893730163574 2.641362905502319 -0.331415683031082 
227 2 -1.2 -4.349420547485352 -8.169996261596680 1.124134421348572 
228 2 -1.2 9.214659690856934 -2.811091423034668 -5.441075801849365 
229 2 -1.2 9.208885192871094 -8.806460380554199 -5.222760200500488 
230 2 -1.2 -8.181859970092773 7.667670726776123 1.060842156410217 
231 2 -1.2 -6.118412971496582 9.519027709960938 -3.157210111618042 
232 2 -1.2 11.003642082214355 10.956500053405762 10.229233741760254 
233 2 -1.2 -5.798374176025391 2.683043479919434 -0.533760130405426 
234 2 -1.2 6.617862701416016 -10.760143280029297 3.688089609146118 
235 2 -1.2 7.293187618255615 -4.369395732879639 -2.231852054595947 
236 2 -1.2 10.723428726196289 -5.927055358886719 -1.318909049034119 
237 2 -1.2 9.138513565063477 10.115947723388672 -8.491871833801270 
238 2 -1.2 -4.964568614959717 -10.341223716735840 -10.911993026733398 
239 2 -1.2 11.029311180114746 -3.572367429733276 -7.398855686187744 
240 2 -1.2 -3.487668275833130 7.977383613586426 -9.892113685607910 
241 2 -1.2 7.468103885650635 7.657789230346680 10.221004486083984 
242 2 -1.2 6.054018974304199 3.519099473953247 -7.906384468078613 
243 2 -1.2 -9.506308555603027 -11.318880081176758 -9.635289192199707 
244 2 -1.2 -2.841503620147705 8.709145545959473 4.282258033752441 
245 2 -1.2 -1.103120446205139 9.445196151733398 -9.985539436340332 
246 2 -1.2 4.408965587615967 -10.512403488159180 -6.908783912658691 
247 2 -1.2 6.341817855834961 -5.893127918243408 -8.574484825134277 
248 2 -1.2 9.323419570922852 10.039797782897949 -0.666598081588745 
249 2 -1.2 -6.294687747955322 -9.027120590209961 8.186677932739258 
250 2 -1.2 -6.870653629302979 -10.920215606689453 -8.008164405822754 
251 2 -1.2 -3.940128087997437 10.164636611938477 -1.092048883438110 
252 2 -1.2 -11.333910942077637 -10.076238632202148 11.463621139526367 
253 2 -1.2 1.696027278900146 4.079626083374023 7.747149944305420 
254 2 -1.2 -9.164198875427246 1.688822388648987 -8.178537368774414 
255 2 -1.2 -11.515604019165039 7.428852081298828 -3.245152711868286 
256 2 -1.2 -6.862542629241943 10.644805908203125 1.844590067863464 
257 2 -1.2 10.907919883728027 0.653237640857697 -0.588654279708862 
258 2 -1.2 10.449614524841309 2.588017940521240 -4.376539230346680 
259 2 -1.2 11.509098052978516 8.511981010437012 7.199702739715576 
260 2 -1.2 11.184529304504395 10.853759765625000 -10.350307464599609 
261 2 -1.2 4.592986106872559 -3.501212835311890 -7.999985218048096 
262 2 -1.2 4.621386051177979 5.604156970977783 3.505098581314087 
263 2 -1.2 -0.383589923381805 -8.708721160888672 -2.230083942413330 
264 2 -1.2 -3.787936925888062 -5.231107234954834 11.416836738586426 
265 2 -1.2 -3.687590837478638 0.570112168788910 0.029605582356453 
266 2 -1.2 -3.720092773437500 -3.897043228149414 6.489894390106201 
267 2 -1.2 -2.454931497573853 -10.579794883728027 -2.854100227355957 
268 2 -1.2 -4.356943130493164 8.113242149353027 -5.166236400604248 
269 2 -1.2 9.332459449768066 7.315756797790527 -1.357238650321960 
270 2 -1.2 -9.755540847778320 10.671442031860352 11.358458518981934 
271 2 -1.2 -7.821522235870361 -8.963398933410645 -10.244774818420410 
272 2 -1.2 3.283054590225220 -4.508345127105713 -11.544387817382812 
273 2 -1.2 -8.698668479919434 -5.963649272918701 -1.931953668594360 
274 2 -1.2 10.245474815368652 -3.109000682830811 -10.238451957702637 
275 2 -1.2 -9.084088325500488 -0.118522405624390 2.134924173355103 
276 2 -1.2 5.473111152648926 -1.045235872268677 -0.622320473194122 
277 2 -1.2 7.792809486389160 4.537263393402100 -1.660861134529114 
278 2 -1.2 -3.414864540100098 -0.067608892917633 -6.183331012725830 
279 2 -1.2 7.347472190856934 8.447118759155273 0.190545946359634 
280 2 -1.2 -4.692720413208008 -10.930421829223633 1.292006134986877 
281 2 -1.2 2.553938865661621 -9.693284034729004 -1.554271221160889 
282 2 -1.2 -10.193896293640137 -3.761271238327026 -3.822286844253540 
283 2 -1.2 -9.742848396301270 -8.350176811218262 7.537995815277100 
284 2 -1.2 -8.522562980651855 1.216064095497131 4.442269325256348 
285 2 -1.2 9.054059028625488 2.306974172592163 -9.609117507934570 
286 2 -1.2 7.800573825836182 -2.536498308181763 11.128046035766602 
287 2 -1.2 -2.375149488449097 -1.802738189697266 3.412659406661987 
288 2 -1.2 9.311813354492188 2.690345048904419 -0.263715416193008 
289 2 -1.2 -6.677825450897217 6.425005435943604 11.080812454223633 
290 2 -1.2 -8.605978965759277 9.323396682739258 6.459722042083740 
291 2 -1.2 11.183671951293945 7.216846466064453 -8.471271514892578 
292 2 -1.2 2.017944812774658 6.063266277313232 -1.306115865707397 
293 2 -1.2 -7.915894985198975 -3.344537496566772 -4.918705463409424 
294 2 -1.2 -3.213952779769897 0.681288361549377 2.609243154525757 
295 2 -1.2 -10.328207969665527 -6.092275142669678 -8.455904006958008 
296 2 -1.2 -4.486283779144287 6.463295459747314 5.326999187469482 
297 2 -1.2 3.487854719161987 -5.719848632812500 -9.263001441955566 
298 2 -1.2 -1.031136989593506 11.225749015808105 -7.514368534088135 
299 2 -1.2 -8.752039909362793 -10.245296478271484 -4.206975936889648 
300 2 -1.2 -2.228253841400146 7.356249809265137 6.248714447021484 
301 2 -1.2 1.432047367095947 -11.018714904785156 -6.383800983428955 
302 2 -1.2 -8.240257263183594 1.817172169685364 -3.733567953109741 
303 2 -1.2 -7.400880336761475 -6.104772090911865 -9.269096374511719 
304 2 -1.2 -6.786509037017822 -3.904233217239380 9.481745719909668 
305 2 -1.2 -1.829516053199768 0.937266945838928 -8.166443824768066 
306 2 -1.2 -2.052923202514648 -9.684923171997070 -0.049511957913637 
307 2 -1.2 -2.606006860733032 3.954036235809326 3.549434423446655 
308 2 -1.2 2.786247730255127 -0.352123379707336 1.673677444458008 
309 2 -1.2 2.196033239364624 -3.856916427612305 -2.712882995605469 
310 2 -1.2 -9.271771430969238 -4.024322032928467 7.108105182647705 
311 2 -1.2 7.513800621032715 -11.524815559387207 6.405441761016846 
312 2 -1.2 -5.100189208984375 -2.276190280914307 -5.964442729949951 
313 2 -1.2 5.819740772247314 7.874287128448486 7.241330146789551 
314 2 -1.2 1.437020063400269 -6.169075489044189 -4.326347351074219 
315 2 -1.2 3.981685876846313 4.018063068389893 -9.760759353637695 
316 2 -1.2 -0.014635273255408 8.916865348815918 4.931493759155273 
317 2 -1.2 1.014627218246460 -11.099138259887695 1.044378757476807 
318 2 -1.2 -8.006513595581055 -3.515584468841553 -7.887278079986572 
319 2 -1.2 6.035790443420410 -10.799377441406250 9.758699417114258 
320 2 -1.2 -11.126368522644043 -11.095129013061523 0.869275391101837 
321 2 -1.2 -3.388791322708130 -4.863014698028564 -4.233171939849854 
322 2 -1.2 1.683388590812683 7.407013416290283 -5.298756122589111 
323 2 -1.2 -8.569970130920410 2.027744770050049 8.033682823181152 
324 2 -1.2 10.218453407287598 -8.671277999877930 -9.358835220336914 
325 2 -1.2 -4.959908485412598 -10.287032127380371 6.295803546905518 
326 2 -1.2 11.236417770385742 -0.849694430828094 -9.130532264709473 
327 2 -1.2 -10.649100303649902 -3.991443395614624 -0.902074515819550 
328 2 -1.2 -2.178587198257446 2.967155694961548 0.477682143449783 
329 2 -1.2 8.423446655273438 11.424036979675293 10.348482131958008 
330 2 -1.2 7.165095806121826 10.011343002319336 8.464554786682129 
331 2 -1.2 9.675316810607910 6.633996009826660 5.661929607391357 
332 2 -1.2 -7.066699504852295 -3.897232055664062 4.316691875457764 
333 2 -1.2 -2.336450099945068 -7.980201244354248 -6.681129455566406 
334 2 -1.2 -6.405404090881348 1.618675470352173 -8.924347877502441 
335 2 -1.2 3.030253171920776 6.125209331512451 -3.560706377029419 
336 2 -1.2 5.933550357818604 -3.692849636077881 -0.082888580858707 
337 2 -1.2 7.826963424682617 -10.953306198120117 -1.327822089195251 
338 2 -1.2 -1.024967432022095 -5.915225028991699 10.761194229125977 
339 2 -1.2 -9.582317352294922 0.742682993412018 -1.038549542427063 
340 2 -1.2 -9.010394096374512 -6.315616130828857 -4.504272460937500 
341 2 -1.2 7.240080356597900 9.792968750000000 -2.523257970809937 
342 2 -1.2 7.891593933105469 3.705796241760254 10.699752807617188 
343 2 -1.2 -11.249632835388184 5.282283782958984 5.292236328125000 
344 2 -1.2 8.386267662048340 7.733295440673828 -8.082913398742676 
345 2 -1.2 -4.981595039367676 4.727593421936035 -7.388372421264648 
346 2 -1.2 -11.162686347961426 2.959391832351685 -1.164266586303711 
347 2 -1.2 5.002324104309082 -2.769131422042847 5.416380882263184 
348 2 -1.2 10.456172943115234 4.830365180969238 -2.393739223480225 
349 2 -1.2 4.780591964721680 7.781605720520020 9.859098434448242 
350 2 -1.2 9.522315979003906 -10.990270614624023 1.143126010894775 
351 2 -1.2 -4.982589721679688 -7.396151065826416 -6.287982940673828 
352 2 -1.2 4.922595024108887 3.095824718475342 11.112380027770996 
353 2 -1.2 -5.856925010681152 -11.034835815429688 3.893181800842285 
354 2 -1.2 1.144480943679810 -4.913269519805908 6.303628444671631 
355 2 -1.2 3.567484855651855 -10.681574821472168 8.649837493896484 
356 2 -1.2 2.450183629989624 -5.916153907775879 1.795783400535583 
357 2 -1.2 3.623763084411621 -2.189501762390137 10.168675422668457 
358 2 -1.2 1.969638466835022 -1.920732140541077 -4.515863418579102 
359 2 -1.2 -4.256532192230225 -8.911377906799316 -1.873015642166138 
360 2 -1.2 9.958952903747559 1.967546939849854 3.102071523666382 
361 2 -1.2 -11.562929153442383 -5.992176055908203 7.046594619750977 
362 2 -1.2 3.329708099365234 11.643586158752441 -0.059927124530077 
363 2 -1.2 8.760112762451172 -2.385966777801514 -8.339016914367676 
364 2 -1.2 -8.511887550354004 -3.733979225158691 -10.921235084533691 
365 2 -1.2 -9.487141609191895 6.736971378326416 6.678773403167725 
366 2 -1.2 -4.522140502929688 11.128491401672363 -3.980224132537842 
367 2 -1.2 -7.618299961090088 4.418543338775635 -10.610709190368652 
368 2 -1.2 -0.695778012275696 -5.602757930755615 -2.339600086212158 
369 2 -1.2 0.194844558835030 -7.552726745605469 -9.356266975402832 
370 2 -1.2 -2.293258190155029 8.744272232055664 -7.568874359130859 
371 2 -1.2 -8.215792655944824 -5.996528148651123 -6.849043369293213 
372 2 -1.2 -4.108803272247314 -7.531418323516846 3.878718852996826 
373 2 -1.2 -2.609040498733521 -1.885521650314331 8.092485427856445 
374 2 -1.2 11.250473976135254 5.196119308471680 -4.790201663970947 
375 2 -1.2 -1.601215124130249 -3.255988597869873 10.833747863769531 
376 2 -1.2 -0.178399473428726 -6.453309535980225 0.418379098176956 
377 2 -1.2 4.542504310607910 -2.199669837951660 -5.461809158325195 
378 2 -1.2 10.237070083618164 -3.804690361022949 -3.144647121429443 
379 2 -1.2 6.899036884307861 -9.950471878051758 -11.206998825073242 
380 2 -1.2 -11.560920715332031 -8.285799026489258 5.520629882812500 
381 2 -1.2 -6.881436347961426 4.554282188415527 3.187651157379150 
382 2 -1.2 10.450178146362305 9.689390182495117 1.551341414451599 
383 2 -1.2 -5.382017612457275 -0.395386040210724 -1.501469016075134 
384 2 -1.2 -0.425631105899811 -8.628909111022949 10.973209381103516 
385 2 -1.2 -9.926513671875000 8.614187240600586 -9.886718750000000 
386 2 -1.2 -7.298709392547607 4.320952415466309 -2.992068290710449 
387 2 -1.2 -5.024937629699707 3.157189130783081 8.524452209472656 
388 2 -1.2 7.076848506927490 6.903312683105469 -2.677652597427368 
389 2 -1.2 -7.961467266082764 7.863015651702881 -3.732363462448120 
390 2 -1.2 4.125132560729980 9.975104331970215 7.675093173980713 
391 2 -1.2 -10.834137916564941 -0.657689213752747 8.961165428161621 
392 2 -1.2 1.931075334548950 5.373479843139648 -6.901200771331787 
393 2 -1.2 -7.381424427032471 -1.112251281738281 -6.424135684967041 
