1.000000000000000000e+00 3.114422046187004753e-08 -3.306519884511414237e-02 6.228836828433833921e-08
4.020202020202020776e+00 6.500454947067203781e-02 -1.283667236328269456e-01 1.277748560292790159e-01
7.040404040404040664e+00 2.974275611662333674e-01 -4.844994482784705792e-01 5.268771006717533067e-01
1.006060606060606055e+01 1.103824774812243392e+00 5.710980563396848009e-01 1.954525864613302355e+00
1.308080808080808133e+01 4.609199910408832146e-01 -8.069085990944437903e-01 5.387718489837400870e-01
1.610101010101010388e+01 1.256267089472346221e+00 5.407015418673939422e-01 1.989265641119184913e+00
1.912121212121212110e+01 1.262457279687423606e+00 3.821251838491064312e-01 1.829817312644103078e+00
2.214141414141414188e+01 1.337470017255913302e+00 5.622576838248263265e-01 1.888027910141184762e+00
2.516161616161616266e+01 1.375753024846393169e+00 8.514917292832713258e-01 1.895876453863440725e+00
2.818181818181818343e+01 1.175397352298516829e+00 4.406129855724234545e-01 1.544050373635461382e+00
3.120202020202020421e+01 1.000903970202912552e+00 5.360291589964227832e-02 1.232646937829632749e+00
3.422222222222222143e+01 1.143913518538571372e+00 5.275567845261683875e-01 1.539393761434103780e+00
3.724242424242424221e+01 1.084488110910114766e+00 6.747654975668004873e-01 1.568994928274703771e+00
4.026262626262626299e+01 1.287753438873702638e+00 1.224364105863824825e+00 2.040513760469401028e+00
4.328282828282828376e+01 1.086756109937000225e+00 9.188635936222682155e-01 1.713892539944406268e+00
4.630303030303030454e+01 6.108902172514097950e-01 1.577575593279851862e-01 8.324893342287399411e-01
4.932323232323232531e+01 5.700466402634667418e-01 2.991876580468539881e-01 7.904815818114981907e-01
5.234343434343434609e+01 4.476483300631352580e-01 2.097894882373011471e-01 6.229481526870381813e-01
5.536363636363636687e+01 3.517718690988358432e-01 1.025572735687216852e-01 4.578371549345484071e-01
5.838383838383838764e+01 3.383530292307301846e-01 1.100843672800362327e-01 4.590609620938799207e-01
6.140404040404040842e+01 4.328927357792526909e-01 2.216956499936195701e-01 6.793060711040402877e-01
6.442424242424243630e+01 4.184990271174405807e-01 1.072672179610700827e-01 6.405713110885964401e-01
6.744444444444444287e+01 3.890276215985704056e-01 2.247625875259240402e-02 6.375463391972027161e-01
7.046464646464646364e+01 4.283883797509690505e-01 1.754318115869513139e-02 7.451378136355457649e-01
7.348484848484848442e+01 5.064685389989177500e-01 1.042153302638570977e-01 9.040540501391260975e-01
7.650505050505050519e+01 5.264042109313200601e-01 1.755926799753607659e-01 9.401223429266524212e-01
7.952525252525252597e+01 3.680449619093350555e-01 6.706667785156461559e-02 6.476509153486359471e-01
8.254545454545454675e+01 2.160865040536240900e-01 -1.299940229380459056e-01 3.605788102561566788e-01
8.556565656565656752e+01 1.276318038498615859e-01 -2.619601927142077291e-01 2.007483271120166779e-01
8.858585858585858830e+01 9.639298417973969635e-02 -1.892112617910987893e-01 1.377188607208316706e-01
9.160606060606060908e+01 1.055449855484413973e-01 -6.204729858544136278e-02 1.530151186760175808e-01
9.462626262626262985e+01 1.353655113165493917e-01 3.285220152988083120e-02 2.125583189851531773e-01
9.764646464646465063e+01 1.456405255402662413e-01 -8.536034470808084862e-03 2.328145633158492378e-01
1.006666666666666714e+02 1.594357018760085287e-01 -1.056277438219606069e-01 2.457525620902901164e-01
1.036868686868686922e+02 2.316736067327801463e-01 -1.533494554426926282e-01 3.694335514894113714e-01
1.067070707070707130e+02 3.695962273773404361e-01 6.367175633632093934e-03 6.085499053875460529e-01
1.097272727272727337e+02 4.911631950201930108e-01 1.262817048682889354e-01 7.968982174699490439e-01
1.127474747474747545e+02 4.873056721916512735e-01 1.177667981288764709e-01 7.502461286525182738e-01
1.157676767676767753e+02 4.538495475077433672e-01 2.872182626908503789e-02 6.509952682111069810e-01
1.187878787878787961e+02 4.704660035863110767e-01 9.843853489820619806e-02 6.434371632793486340e-01
1.218080808080808168e+02 5.249382325910796343e-01 1.503340015391239071e-01 7.359833180091688298e-01
1.248282828282828376e+02 5.805320103614488580e-01 2.083785998948599616e-01 8.458175230650785137e-01
1.278484848484848584e+02 6.274106355920759936e-01 2.527567443126288449e-01 9.126153919140915782e-01
1.308686868686868650e+02 6.587500143617240900e-01 2.866654093166565165e-01 9.492933895280937229e-01
1.338888888888888857e+02 6.734117949527497204e-01 3.052448737489448227e-01 9.910050726077976879e-01
1.369090909090909065e+02 6.749427576131221684e-01 2.907230213850211520e-01 1.021907267449823076e+00
1.399292929292929273e+02 6.766025237447743645e-01 2.791674332806732828e-01 1.032063579859888058e+00
1.429494949494949481e+02 6.878549096187992484e-01 1.723934756049299022e-01 1.072177811209423348e+00
1.459696969696969688e+02 6.920178865610071561e-01 1.185129168959857537e-01 1.091215690295259444e+00
1.489898989898989896e+02 6.945895481672187399e-01 7.537623177946861652e-02 1.086630820819571408e+00
