1.000000000000000000e+00 1.075541207753465233e-06 -7.473332320204739315e-08 2.225815738708977648e-06
4.020202020202020776e+00 1.358182342580939971e-02 1.094970106725240248e-02 1.621394578436639866e-02
7.040404040404040664e+00 2.194047233250874807e-01 1.764798997017893167e-01 2.623295469483856723e-01
1.006060606060606055e+01 6.192520112726562775e-01 4.897071554358690681e-01 7.487968671094434869e-01
1.308080808080808133e+01 3.521122084611842395e-01 2.945312807793425414e-01 4.096931361430259377e-01
1.610101010101010388e+01 6.034781012370198372e-01 5.329031141046196574e-01 6.740530883694200170e-01
1.912121212121212110e+01 8.083771025789587839e-01 7.257886714061326794e-01 8.909655337517848883e-01
2.214141414141414188e+01 4.260670496286859121e-01 3.958937384139459281e-01 4.562403608434258961e-01
2.516161616161616266e+01 4.790178460426370854e-01 4.235365709419445235e-01 5.344991211433296474e-01
2.818181818181818343e+01 5.084256321947469015e-01 4.428549642878674142e-01 5.739963001016263888e-01
3.120202020202020421e+01 3.678211650385133646e-01 3.391261894025344170e-01 3.965161406744923123e-01
3.422222222222222143e+01 3.752766851031161810e-01 3.451758535526111560e-01 4.053775166536212060e-01
3.724242424242424221e+01 3.746533412138544628e-01 3.506265633004687632e-01 3.986801191272401623e-01
4.026262626262626299e+01 5.267192707985419720e-01 4.186433727924154802e-01 6.347951688046684637e-01
4.328282828282828376e+01 3.158810112451281849e-01 2.559831490615309679e-01 3.757788734287254018e-01
4.630303030303030454e+01 2.028847565143064302e-01 1.849998211435499029e-01 2.207696918850629575e-01
4.932323232323232531e+01 2.539121555082740067e-01 2.281533064167265423e-01 2.796710045998214711e-01
5.234343434343434609e+01 2.154860187342363675e-01 1.902237725746871166e-01 2.407482648937856184e-01
5.536363636363636687e+01 1.332393417676191461e-01 1.175611547469353063e-01 1.489175287883029997e-01
5.838383838383838764e+01 1.206558521190329580e-01 1.044288037433970529e-01 1.368829004946688632e-01
6.140404040404040842e+01 1.814371903034266986e-01 1.517949003825613263e-01 2.110794802242920709e-01
6.442424242424243630e+01 2.322709751190745187e-01 2.053517493797585025e-01 2.591902008583905626e-01
6.744444444444444287e+01 2.082911825521414906e-01 1.745260585364701300e-01 2.420563065678128511e-01
7.046464646464646364e+01 1.912732809074705886e-01 1.464678840053044440e-01 2.360786778096367333e-01
7.348484848484848442e+01 1.800184209434599614e-01 1.493348855882132009e-01 2.107019562987067218e-01
7.650505050505050519e+01 2.023247643295552067e-01 1.636889573336360870e-01 2.409605713254743264e-01
