1.000000000000000000e+00 2.706561044444517435e-15 2.706561044444517435e-15 2.706561044444517435e-15
4.020202020202020776e+00 1.316988568605678223e-03 1.316988568605678223e-03 1.316988568605678223e-03
7.040404040404040664e+00 1.505780913404518306e-02 1.505780913404518306e-02 1.505780913404518306e-02
1.006060606060606055e+01 7.601340247226827385e-02 7.601340247226827385e-02 7.601340247226827385e-02
1.308080808080808133e+01 3.174115969964735190e-02 3.174115969964735190e-02 3.174115969964735190e-02
1.610101010101010388e+01 4.702654093704252553e-02 4.702654093704252553e-02 4.702654093704252553e-02
1.912121212121212110e+01 4.360500126847607905e-02 4.360500126847607905e-02 4.360500126847607905e-02
2.214141414141414188e+01 7.504818167114810090e-02 7.504818167114810090e-02 7.504818167114810090e-02
2.516161616161616266e+01 9.486302264474237578e-02 9.486302264474237578e-02 9.486302264474237578e-02
2.818181818181818343e+01 7.758672736925814606e-02 7.758672736925814606e-02 7.758672736925814606e-02
3.120202020202020421e+01 6.940102135798274785e-02 6.940102135798274785e-02 6.940102135798274785e-02
3.422222222222222143e+01 7.584446861432896092e-02 7.584446861432896092e-02 7.584446861432896092e-02
3.724242424242424221e+01 1.102218509990583323e-01 1.102218509990583323e-01 1.102218509990583323e-01
4.026262626262626299e+01 1.902963877529392500e-01 1.902963877529392500e-01 1.902963877529392500e-01
4.328282828282828376e+01 1.137916419684753822e-01 1.137916419684753822e-01 1.137916419684753822e-01
4.630303030303030454e+01 6.974392375304266922e-02 6.974392375304266922e-02 6.974392375304266922e-02
4.932323232323232531e+01 7.955127123789550170e-02 7.955127123789550170e-02 7.955127123789550170e-02
5.234343434343434609e+01 6.952598299090875789e-02 6.952598299090875789e-02 6.952598299090875789e-02
5.536363636363636687e+01 3.785237990854030399e-02 3.785237990854030399e-02 3.785237990854030399e-02
5.838383838383838764e+01 4.068692066818902636e-02 4.068692066818902636e-02 4.068692066818902636e-02
6.140404040404040842e+01 7.310025062934752405e-02 7.310025062934752405e-02 7.310025062934752405e-02
6.442424242424243630e+01 5.962192549612261444e-02 5.962192549612261444e-02 5.962192549612261444e-02
6.744444444444444287e+01 4.242400765263078244e-02 4.242400765263078244e-02 4.242400765263078244e-02
7.046464646464646364e+01 4.918084370900706326e-02 4.918084370900706326e-02 4.918084370900706326e-02
7.348484848484848442e+01 5.846108212798301063e-02 5.846108212798301063e-02 5.846108212798301063e-02
7.650505050505050519e+01 8.023284375116303269e-02 8.023284375116303269e-02 8.023284375116303269e-02
7.952525252525252597e+01 8.616391106098578168e-02 8.616391106098578168e-02 8.616391106098578168e-02
8.254545454545454675e+01 8.349550272333614021e-02 8.349550272333614021e-02 8.349550272333614021e-02
8.556565656565656752e+01 6.116935653164457670e-02 6.116935653164457670e-02 6.116935653164457670e-02
8.858585858585858830e+01 3.667847108614153556e-02 3.667847108614153556e-02 3.667847108614153556e-02
9.160606060606060908e+01 2.533231549662388893e-02 2.533231549662388893e-02 2.533231549662388893e-02
9.462626262626262985e+01 2.224845965232466125e-02 2.224845965232466125e-02 2.224845965232466125e-02
9.764646464646465063e+01 2.370154319923671593e-02 2.370154319923671593e-02 2.370154319923671593e-02
1.006666666666666714e+02 3.425765746782839100e-02 3.425765746782839100e-02 3.425765746782839100e-02
1.036868686868686922e+02 5.892383324960350638e-02 5.892383324960350638e-02 5.892383324960350638e-02
1.067070707070707130e+02 9.846203306226028462e-02 9.846203306226028462e-02 9.846203306226028462e-02
1.097272727272727337e+02 1.303301106325834013e-01 1.303301106325834013e-01 1.303301106325834013e-01
1.127474747474747545e+02 1.256884036388781767e-01 1.256884036388781767e-01 1.256884036388781767e-01
1.157676767676767753e+02 1.193544015093376820e-01 1.193544015093376820e-01 1.193544015093376820e-01
1.187878787878787961e+02 1.327463728543646360e-01 1.327463728543646360e-01 1.327463728543646360e-01
1.218080808080808168e+02 1.477813293835850972e-01 1.477813293835850972e-01 1.477813293835850972e-01
1.248282828282828376e+02 1.431107704271716574e-01 1.431107704271716574e-01 1.431107704271716574e-01
1.278484848484848584e+02 1.281662638952843214e-01 1.281662638952843214e-01 1.281662638952843214e-01
1.308686868686868650e+02 1.141279503735723178e-01 1.141279503735723178e-01 1.141279503735723178e-01
1.338888888888888857e+02 1.017699861100372083e-01 1.017699861100372083e-01 1.017699861100372083e-01
1.369090909090909065e+02 8.879695169100343399e-02 8.879695169100343399e-02 8.879695169100343399e-02
1.399292929292929273e+02 7.469759322601675355e-02 7.469759322601675355e-02 7.469759322601675355e-02
