1.000000000000000000e+00 1.197643738102118110e-06 3.490970222023954358e-24 1.007555677696460668e-05
4.020202020202020776e+00 1.426083420109329654e-02 5.075496862303495622e-03 2.737138303337452797e-02
7.040404040404040664e+00 1.976561712259875259e-01 7.641189665554860844e-02 3.746350199681113269e-01
1.006060606060606055e+01 6.014627192186021709e-01 2.536355489135700969e-01 1.103051689950592218e+00
1.308080808080808133e+01 3.575053312326433863e-01 2.310984238843441507e-01 5.127148928890313817e-01
1.610101010101010388e+01 6.595370881225426363e-01 3.927892470725395935e-01 1.027713174737611146e+00
1.912121212121212110e+01 8.310871662888226208e-01 5.940898153643988655e-01 1.124449920653009638e+00
2.214141414141414188e+01 4.533729759585515828e-01 3.206060290679773606e-01 6.126240424217872516e-01
2.516161616161616266e+01 4.698561127288224948e-01 3.071087976698146371e-01 6.671903327157194807e-01
2.818181818181818343e+01 4.890136175510209626e-01 3.199544610430967162e-01 7.026772945151568139e-01
3.120202020202020421e+01 3.672680278767026518e-01 2.701077945718631801e-01 4.801339080221520561e-01
3.422222222222222143e+01 3.811385071676803848e-01 2.344867548712573080e-01 5.706234254775498504e-01
3.724242424242424221e+01 3.510827890388454886e-01 2.432682824297942858e-01 4.838200434443009068e-01
4.026262626262626299e+01 5.054395284449558767e-01 2.777825191233692093e-01 8.134342721946400401e-01
4.328282828282828376e+01 3.107179366342629478e-01 1.856368607106831381e-01 4.728103364102816952e-01
4.630303030303030454e+01 2.117071337872084569e-01 1.351801443203490549e-01 2.974247019814613147e-01
4.932323232323232531e+01 2.720707618058577637e-01 1.462831808011200163e-01 4.344874728038057854e-01
5.234343434343434609e+01 2.218774335399816555e-01 1.174094480539260160e-01 3.580591182152746965e-01
5.536363636363636687e+01 1.343340713683495447e-01 7.971834195077132090e-02 2.024887781905518880e-01
5.838383838383838764e+01 1.205234918188089199e-01 7.663825200561899531e-02 1.744268299551293699e-01
6.140404040404040842e+01 1.772608008432648985e-01 9.616098633128615514e-02 2.903368634242454172e-01
6.442424242424243630e+01 2.224792402131649249e-01 1.211754569124073588e-01 3.360602455241499253e-01
6.744444444444444287e+01 1.890584373679783659e-01 9.535791856340347650e-02 2.952011314813794418e-01
7.046464646464646364e+01 1.653940183860460877e-01 7.413493286688729866e-02 2.896205636766211455e-01
7.348484848484848442e+01 1.510519108110010278e-01 7.006706898063344569e-02 2.572484723395865869e-01
7.650505050505050519e+01 1.668663712695256929e-01 6.560933757553336076e-02 3.027991757594189481e-01
7.952525252525252597e+01 1.578796982670891136e-01 6.304167509538324832e-02 2.783255268958674256e-01
8.254545454545454675e+01 1.489869418917489918e-01 6.268112534201375485e-02 2.696830575604821645e-01
8.556565656565656752e+01 1.513576240188549138e-01 4.814619308077852655e-02 3.041625535652347501e-01
8.858585858585858830e+01 1.323899296708592466e-01 3.125567391019687391e-02 2.860380598937219410e-01
9.160606060606060908e+01 9.084314076350699652e-02 2.075006519172629613e-02 2.042637262382179519e-01
9.462626262626262985e+01 5.553975910403553123e-02 1.675506464472439894e-02 1.145814262442384351e-01
9.764646464646465063e+01 3.689014703204170076e-02 1.506838596109409331e-02 6.883999064934523404e-02
1.006666666666666714e+02 3.103288582740103968e-02 1.499571670118690636e-02 5.093903761916109690e-02
1.036868686868686922e+02 3.341119245489339307e-02 1.679485691709099726e-02 5.399966637949599191e-02
