1.000000000000000000e+00 9.854520891794196644e-07 2.865214052529277952e-20 5.887785594018149191e-06
4.020202020202020776e+00 1.536968701722700795e-02 5.736727998380103041e-03 2.687839570534390071e-02
7.040404040404040664e+00 2.346601560161293842e-01 1.142425713877797955e-01 3.798894465331246750e-01
1.006060606060606055e+01 7.445934958470635801e-01 4.664845112531136317e-01 1.110011214581428707e+00
1.308080808080808133e+01 4.116859036261185101e-01 3.422398814269661527e-01 5.597652249969929938e-01
1.610101010101010388e+01 5.881008216441996339e-01 4.662054564581141758e-01 7.337418004386708770e-01
1.912121212121212110e+01 8.223216254705818518e-01 6.357162265173583737e-01 9.360091719464045390e-01
2.214141414141414188e+01 4.517058035926894144e-01 3.254536133921483443e-01 5.305742397487372974e-01
2.516161616161616266e+01 4.330679572981669390e-01 2.715571239086037592e-01 5.989872984600583816e-01
2.818181818181818343e+01 4.992559473405079329e-01 4.134522974649768590e-01 5.699675995830311148e-01
3.120202020202020421e+01 3.432294778677134062e-01 2.655437995826491204e-01 4.084504157978850469e-01
3.422222222222222143e+01 3.520836208447686300e-01 2.547349084458311874e-01 5.119218513158543260e-01
3.724242424242424221e+01 3.480946270436430789e-01 2.534507068632583793e-01 4.291349942443197785e-01
4.026262626262626299e+01 5.279694820940853406e-01 3.190714665056472721e-01 7.344539694026304133e-01
4.328282828282828376e+01 3.178743163615546652e-01 2.125511042912104354e-01 4.220852243247715241e-01
4.630303030303030454e+01 2.157317763982195269e-01 1.492164636021753865e-01 2.674297312333020482e-01
4.932323232323232531e+01 2.649736668947504925e-01 1.589333349593728129e-01 3.337030983922281147e-01
5.234343434343434609e+01 2.183423657492923886e-01 1.117489147049847698e-01 2.910476185211708922e-01
5.536363636363636687e+01 1.247922646787060080e-01 6.705924722270290017e-02 1.590631329381648196e-01
5.838383838383838764e+01 1.107231907457400799e-01 8.380659634780851519e-02 1.368758206847568160e-01
6.140404040404040842e+01 1.547525964388084818e-01 1.210721777650348302e-01 2.064846794788358364e-01
6.442424242424243630e+01 1.985461505553637873e-01 1.347536385129543546e-01 2.751156207826554456e-01
6.744444444444444287e+01 1.886250535094223524e-01 1.208201060651048347e-01 2.669424370381128231e-01
7.046464646464646364e+01 1.878140648783085398e-01 1.183390367568746271e-01 2.586613487581067017e-01
7.348484848484848442e+01 1.758364668950619103e-01 1.147947617767806350e-01 2.465142111943377790e-01
7.650505050505050519e+01 1.929769444432994918e-01 1.139430921420565429e-01 3.492663662532572988e-01
